# kF r, W(r)
1.705257501604770498e-09,2.854543824129921995e+04
1.713919455950994830e-09,1.132011925166408037e+05
1.722625409196520904e-09,-6.141919005416292202e+04
1.731375584836307730e-09,-8.361661960255328449e+04
1.740170207500572143e-09,9.704400908800234902e+04
1.749009502960551157e-09,4.910512074874066457e+04
1.757893698134300494e-09,-1.098360634680066578e+05
1.766823021092519387e-09,4.435864387974036617e+03
1.775797701064398745e-09,1.112070625060795282e+05
1.784817968443533428e-09,-5.035637751697231579e+04
1.793884054793794402e-09,-7.906152368389265030e+04
1.802996192855301809e-09,9.445251957074842358e+04
1.812154616550392662e-09,3.439679964064904925e+04
1.821359560989627211e-09,-1.051520079193605634e+05
1.830611262477821570e-09,3.023336872647227938e+04
1.839909958520116949e-09,9.161054178215198044e+04
1.849255887828075975e-09,-7.752865947256158688e+04
1.858649290325810033e-09,-3.678939034526125033e+04
1.868090407156130590e-09,1.049185704380390234e+05
1.877579480686772704e-09,-2.526524782572370532e+04
1.887116754516567229e-09,-7.991097844833397539e+04
1.896702473481729671e-09,8.505043412074549997e+04
1.906336883662132486e-09,2.528785804449575153e+04
1.916020232387627636e-09,-9.506499113088067679e+04
1.925752768244391483e-09,5.118694867554331722e+04
1.935534741081308960e-09,6.098527524054347305e+04
1.945366402016387950e-09,-9.050785683330336178e+04
1.955248003443194750e-09,1.794503560773708887e+04
1.965179799037369357e-09,8.066279229794416460e+04
1.975162043763086991e-09,-7.738799491418880643e+04
1.985194993879635421e-09,-7.189891890163833523e+03
1.995278906947988156e-09,8.851481558315403527e+04
2.005414041837412790e-09,-6.388214859009321663e+04
2.015600658732120296e-09,-2.262937749894610897e+04
2.025839019137939956e-09,8.998644978324178373e+04
2.036129385889037312e-09,-5.489068902369390707e+04
2.046472023154658168e-09,-2.889873326058927705e+04
2.056867196445903198e-09,8.856584737479304022e+04
2.067315172622576590e-09,-5.205539263213787490e+04
2.077816219899989605e-09,-2.725973932608772520e+04
2.088370607855873328e-09,8.587607872304253397e+04
2.098978607437298029e-09,-5.558203766412827099e+04
2.109640490967623139e-09,-1.784352241821200005e+04
2.120356532153491888e-09,8.072098087761113129e+04
2.131127006091854894e-09,-6.356562146413922164e+04
2.141952189277034287e-09,-8.297699856471396060e+02
2.152832359607822160e-09,7.043839098579036363e+04
2.163767796394602591e-09,-7.262360896260698792e+04
2.174758780366561768e-09,2.340095198258290475e+04
2.185805593678837719e-09,5.070194984674846637e+04
2.196908519919801572e-09,-7.609146074039457017e+04
2.208067844118328060e-09,5.081914631122446008e+04
2.219283852751111933e-09,1.915497098547027053e+04
2.230556833750024487e-09,-6.588244797718808695e+04
2.241887076509501942e-09,7.282410509938176256e+04
2.253274871893976007e-09,-2.174625182013897211e+04
2.264720512245344146e-09,-3.471538220725810243e+04
2.276224291390459287e-09,7.494729237400820421e+04
2.287786504648712998e-09,-5.849746618659049273e+04
2.299407448839561592e-09,1.423062160490090355e+04
2.311087422290182922e-09,4.554089104752252751e+04
2.322826724843124495e-09,-6.905294657561439089e+04
2.334625657864000387e-09,6.087342325945651828e+04
2.346484524249229930e-09,-1.118873042205782440e+04
2.358403628433813212e-09,-3.487745311173087975e+04
2.370383276399143381e-09,6.980398161418594827e+04
2.382423775680855767e-09,-6.031342590089708392e+04
2.394525435376759298e-09,3.002747188679796454e+04
2.406688566154713743e-09,2.198835599149989139e+04
2.418913480260644267e-09,-5.413753393049252918e+04
2.431200491526548122e-09,7.009511694464847096e+04
2.443549915378548907e-09,-4.740440828862174385e+04
2.455962068844996734e-09,1.461388894127730237e+04
2.468437270564604376e-09,3.148640092010921217e+04
2.480975840794630151e-09,-5.557638206760920002e+04
2.493578101419095963e-09,6.730710698017204413e+04
2.506244375957042975e-09,-4.638408023444192804e+04
2.518974989570876624e-09,1.926085839688133638e+04
